,Baseline,B: Regime-Gate+Richtung,C: Regime-TP (VWAP/1/2sd),D: skip erste 30min,D+B: skip30 + Regime
2025-01-07,704.4933757386168,765.6907527838009,529.3064188854012,9353.773048458574,4799.339612498519
2025-01-08,701.8328880170313,762.7991559051545,527.3075168702834,9266.589770736102,4754.606630828639
2025-01-10,701.8328880170313,762.7991559051545,527.3075168702834,9266.589770736102,4754.606630828639
2025-01-11,701.8328880170313,762.7991559051545,527.3075168702834,9266.589770736102,4754.606630828639
2025-01-13,725.2551586756011,788.2560539684803,544.9053518981204,9508.104801599817,4878.525892995154
2025-01-14,731.0485876270394,794.5527419541911,549.2581240276493,9643.922637258302,4948.21284342496
2025-01-15,728.7677160336423,792.0737373992931,547.5444386806823,9643.922637258302,4948.21284342496
2025-01-16,718.0229215443937,780.3955725445077,539.4715612220393,9501.734715746741,4875.25745733702
2025-01-17,718.0229215443937,780.3955725445077,539.4715612220393,9501.734715746741,4875.25745733702
2025-01-18,718.0229215443937,780.3955725445077,539.4715612220393,9501.734715746741,4875.25745733702
2025-01-21,721.5513177878873,784.2304707406299,542.1225482211636,9473.34856726131,4860.692771389797
2025-01-22,725.7796777541437,788.8261365582246,545.2994383787908,9528.863298979913,4889.176897488862
2025-01-23,729.9501273340886,793.3588614755695,548.4328187742962,9528.863298979913,4889.176897488862
2025-01-24,729.9501273340886,793.3588614755695,548.4328187742962,9528.863298979913,4889.176897488862
2025-01-26,729.9501273340886,793.3588614755695,548.4328187742962,9528.863298979913,4889.176897488862
2025-01-27,724.5515895943537,787.4913678010753,544.376739928642,9458.390089633142,4853.017706594915
2025-01-28,717.3917488497059,779.7095716360883,538.9973427691358,9458.390089633142,4853.017706594915
2025-01-29,723.632939105906,786.4929167037783,543.6865310253465,9493.068086640655,4870.810685306077
2025-01-30,714.9588938381881,777.0653812869174,537.1694678477232,9411.86806865284,4829.147662176738
2025-01-31,714.9588938381881,777.0653812869174,537.1694678477232,9411.86806865284,4829.147662176738
2025-02-01,714.9588938381881,777.0653812869174,537.1694678477232,9411.86806865284,4829.147662176738
2025-02-03,715.0557129287471,777.1706107821644,537.2422108540712,9424.073373084666,4835.410097745657
2025-02-04,710.0698520618242,771.7516420708306,533.4961881781804,9358.36224346454,4801.694288549296
2025-02-05,712.3281347498327,774.2060954850547,535.1929018217508,9315.4148280281,4779.658343151572
2025-02-06,723.1286981319064,785.9448737210299,543.3076800760055,9456.658341196035,4852.1291615307955
2025-02-07,723.1286981319064,785.9448737210299,543.3076800760055,9456.658341196035,4852.1291615307955
2025-02-08,723.1286981319064,785.9448737210299,543.3076800760055,9456.658341196035,4852.1291615307955
2025-02-09,723.1286981319064,785.9448737210299,543.3076800760055,9456.658341196035,4852.1291615307955
2025-02-10,728.8802625711639,792.1960605410087,547.6289981766055,9539.022008966478,4894.389243244718
2025-02-11,731.6767928554098,795.2355176207603,549.7301129365659,9575.620837745377,4913.167784034585
2025-02-12,722.3404200780432,785.0881201485315,542.7154237849668,9453.433600718197,4850.474575233359
2025-02-13,726.7301701566169,789.8591955879164,546.0135710407244,9453.433600718197,4850.474575233359
2025-02-14,726.7301701566169,789.8591955879164,546.0135710407244,9453.433600718197,4850.474575233359
2025-02-16,726.7301701566169,789.8591955879164,546.0135710407244,9453.433600718197,4850.474575233359
2025-02-18,740.5502450742937,814.3495205351303,554.5273978844316,9453.433600718197,4847.174941331692
2025-02-19,734.9343875970619,808.1740167467027,550.3222182164042,9423.69916960596,4831.928841822299
2025-02-20,740.8068683908774,814.631717558503,554.7195585932129,9423.69916960596,4831.928841822299
2025-02-21,740.8068683908774,814.631717558503,554.7195585932129,9423.69916960596,4831.928841822299
2025-02-23,740.8068683908774,814.631717558503,554.7195585932129,9423.69916960596,4831.928841822299
2025-02-24,737.7661562850056,811.2879843520498,552.442659513103,9385.018701902742,4812.09573126279
2025-02-25,733.8530661524392,806.9849365920069,549.5125197915482,9335.240836974252,4786.572516132147
2025-02-26,734.1910982539331,807.356655164255,549.7656397694155,9276.072950219863,4756.234639957121
2025-02-27,734.1910982539331,807.356655164255,549.7656397694155,9276.072950219863,4756.234639957121
2025-02-28,734.1910982539331,807.356655164255,549.7656397694155,9276.072950219863,4756.234639957121
2025-03-02,734.1910982539331,807.356655164255,549.7656397694155,9276.072950219863,4756.234639957121
2025-03-03,759.151579491319,834.8045644225284,568.4561618542772,9648.741536934376,4947.317574607114
2025-03-04,760.6430809413276,834.8045644225284,566.7996954526537,9648.741536934376,4947.317574607114
2025-03-05,768.4494902633218,834.8045644225284,569.4147376429047,9746.590526441967,4947.317574607114
2025-03-06,771.3866859118348,834.8045644225284,575.4804010905206,9653.805769595621,4947.317574607114
2025-03-07,771.3866859118348,834.8045644225284,575.4804010905206,9653.805769595621,4947.317574607114
2025-03-09,771.3866859118348,834.8045644225284,575.4804010905206,9653.805769595621,4947.317574607114
2025-03-10,769.0970901146242,834.8045644225284,578.7309788521825,9653.805769595621,4947.317574607114
2025-03-11,770.4504593022449,834.8045644225284,583.7347428933298,9536.330767264042,4947.317574607114
2025-03-12,766.5747484286568,834.8045644225284,580.7982956980464,9536.330767264042,4947.317574607114
2025-03-13,784.8053274620528,834.8045644225284,602.2586196323421,9702.699531882643,4947.317574607114
2025-03-14,784.8053274620528,834.8045644225284,602.2586196323421,9702.699531882643,4947.317574607114
2025-03-15,784.8053274620528,834.8045644225284,602.2586196323421,9702.699531882643,4947.317574607114
2025-03-17,794.8220608012945,845.4594547750745,609.9454481782512,9826.53833684584,5010.461846384218
2025-03-18,787.931881281062,838.1303081550057,604.6579330943596,9741.353719379316,4967.026990580067
2025-03-19,780.9208518235977,830.6726123576041,599.2776779208772,9741.353719379316,4967.026990580067
2025-03-20,780.9208518235977,830.6726123576041,599.2776779208772,9741.353719379316,4967.026990580067
2025-03-21,780.9208518235977,830.6726123576041,599.2776779208772,9741.353719379316,4967.026990580067
2025-03-22,780.9208518235977,830.6726123576041,599.2776779208772,9741.353719379316,4967.026990580067
2025-03-24,792.5880005149412,843.0830645302809,608.2310331288711,9812.71041003455,5003.411113223917
2025-03-25,795.601807380977,846.288878303476,610.5438247212103,9867.347917359895,5031.270277504453
2025-03-26,792.528672789718,843.0199570893908,608.1855051072732,9867.347917359895,5031.270277504453
2025-03-27,773.9275393238925,823.233762249302,593.9110187184601,9867.347917359895,5031.270277504453
2025-03-28,773.9275393238925,823.233762249302,593.9110187184601,9867.347917359895,5031.270277504453
2025-03-29,773.9275393238925,823.233762249302,593.9110187184601,9867.347917359895,5031.270277504453
2025-03-30,773.9275393238925,823.233762249302,593.9110187184601,9867.347917359895,5031.270277504453
2025-03-31,761.6512144417385,810.1753238221604,584.4901824690506,9773.811804132687,4983.577070546036
2025-04-01,746.0586263859375,793.5893460966557,572.5244500378618,9650.36773472024,4920.634070808856
2025-04-02,746.0586263859375,793.5893460966557,572.5244500378618,9650.36773472024,4920.634070808856
2025-04-03,738.3291830326124,785.3674669044391,566.5928849457212,9565.422555742894,4877.321302496097
2025-04-04,738.3291830326124,785.3674669044391,566.5928849457212,9565.422555742894,4877.321302496097
2025-04-05,738.3291830326124,785.3674669044391,566.5928849457212,9565.422555742894,4877.321302496097
2025-04-07,710.5405072134207,785.3674669044391,545.2678901289827,9565.422555742894,4877.321302496097
2025-04-08,719.01614279093,785.3674669044391,557.6132285045117,8780.828336030649,4877.321302496097
2025-04-09,714.6506836558847,785.3674669044391,561.5495948657423,8727.516115356439,4877.321302496097
2025-04-10,707.9090224276905,785.3674669044391,566.4703976137345,8615.848653525556,4877.321302496097
2025-04-11,707.9090224276905,785.3674669044391,566.4703976137345,8615.848653525556,4877.321302496097
2025-04-13,707.9090224276905,785.3674669044391,566.4703976137345,8615.848653525556,4877.321302496097
2025-04-14,700.1277322081103,785.3674669044391,554.7281814124342,8521.143802002194,4877.321302496097
2025-04-15,689.6985216835096,785.3674669044391,546.4648649892541,8394.211531598912,4877.321302496097
2025-04-16,678.045052079923,785.3674669044391,537.231538407611,8329.329829148075,4877.321302496097
2025-04-17,686.548559450207,785.3674669044391,536.5165070637195,8431.932353266988,4877.321302496097
2025-04-20,686.548559450207,785.3674669044391,536.5165070637195,8431.932353266988,4877.321302496097
2025-04-21,686.548559450207,785.3674669044391,536.5165070637195,8431.932353266988,4877.321302496097
2025-04-22,678.139208848454,775.7477098027725,529.9448591454138,8328.651857761079,4817.580291804976
2025-04-23,688.1770490887288,775.7477098027725,547.9363111144968,8344.834781738318,4817.580291804976
2025-04-24,688.1770490887288,775.7477098027725,547.9363111144968,8344.834781738318,4817.580291804976
2025-04-25,688.1770490887288,775.7477098027725,547.9363111144968,8344.834781738318,4817.580291804976
2025-04-27,688.1770490887288,775.7477098027725,547.9363111144968,8344.834781738318,4817.580291804976
2025-04-28,666.6346281866173,751.4640117332867,530.7839305502083,8344.834781738318,4817.580291804976
2025-04-29,643.2664375826778,725.1222144192884,512.1778462963115,8149.749480218134,4704.9550417663295
2025-04-30,638.5975143681701,719.8591698354921,508.4603835206758,8090.597389703974,4670.805780225081
2025-05-01,642.7065451165903,724.4910755301343,511.73205198670024,8179.060257194723,4721.8765297517975
2025-05-02,642.7065451165903,724.4910755301343,511.73205198670024,8179.060257194723,4721.8765297517975
2025-05-03,642.7065451165903,724.4910755301343,511.73205198670024,8179.060257194723,4721.8765297517975
2025-05-05,667.7479583587151,752.7190133820671,531.6703797980575,8190.695223264303,4728.59354509107
2025-05-06,652.4045201643817,735.4231197519094,519.4537170436851,8119.064812488029,4687.240389004044
2025-05-07,647.8326745377808,730.2695058975911,515.8135488181654,8067.099346318688,4657.240057994527
2025-05-08,649.3225098248023,730.2695058975911,519.0123103517434,8085.65143506387,4657.240057994527
2025-05-09,649.3225098248023,730.2695058975911,519.0123103517434,8085.65143506387,4657.240057994527
2025-05-11,649.3225098248023,730.2695058975911,519.0123103517434,8085.65143506387,4657.240057994527
2025-05-12,654.2638212470946,735.8268198613673,522.9619677541078,8089.964567054074,4659.724371255062
2025-05-13,654.2638212470946,735.8268198613673,522.9619677541078,8089.964567054074,4659.724371255062
2025-05-14,663.2183496167513,745.8976535520391,530.1194440265687,8246.556545450683,4749.919507714533
2025-05-15,666.2765330302599,749.337081658312,532.5638916083301,8288.531249202802,4774.096443030973
2025-05-16,666.2765330302599,749.337081658312,532.5638916083301,8288.531249202802,4774.096443030973
2025-05-17,666.2765330302599,749.337081658312,532.5638916083301,8288.531249202802,4774.096443030973
2025-05-18,666.2765330302599,749.337081658312,532.5638916083301,8288.531249202802,4774.096443030973
2025-05-19,666.2765330302599,749.337081658312,532.5638916083301,8288.531249202802,4774.096443030973
2025-05-20,673.4457985865473,757.400094931718,538.2943830414669,8326.654409242943,4796.054934502214
2025-05-21,665.0579055176827,747.9665354381862,531.589826068955,8222.944375038693,4736.319175473886
2025-05-22,664.3556043694562,747.1766827767636,531.0284672126263,8222.944375038693,4736.319175473886
2025-05-23,664.3556043694562,747.1766827767636,531.0284672126263,8222.944375038693,4736.319175473886
2025-05-24,664.3556043694562,747.1766827767636,531.0284672126263,8222.944375038693,4736.319175473886
2025-05-27,660.6838256069365,743.0471662081882,528.0935645259013,8222.944375038693,4736.319175473886
2025-05-28,656.2491744269029,738.0596746657417,524.5488875437736,8222.944375038693,4736.319175473886
2025-05-29,656.2491744269029,738.0596746657417,524.5488875437736,8222.944375038693,4736.319175473886
2025-05-30,656.2491744269029,738.0596746657417,524.5488875437736,8222.944375038693,4736.319175473886
2025-06-01,656.2491744269029,738.0596746657417,524.5488875437736,8222.944375038693,4736.319175473886
2025-06-02,653.3651265420167,734.816090480667,522.2436288576029,8222.944375038693,4736.319175473886
2025-06-03,646.6719526560604,727.2885202630523,516.8936839695481,8222.944375038693,4736.319175473886
2025-06-04,643.5728197567516,723.8030377534442,514.4165049070336,8285.664389893007,4772.445165811636
2025-06-05,647.3838515506264,728.0891671621164,517.4627144350178,8334.729436541797,4800.706055182798
2025-06-06,647.3838515506264,728.0891671621164,517.4627144350178,8334.729436541797,4800.706055182798
2025-06-08,647.3838515506264,728.0891671621164,517.4627144350178,8334.729436541797,4800.706055182798
2025-06-09,643.1183914996807,723.2919587538163,514.0532742227083,8334.729436541797,4800.706055182798
2025-06-10,641.5576010918302,757.9388107737697,512.676172378588,8314.501798942678,5030.6676222542565
2025-06-11,638.6755055554537,754.5338911536762,510.3730561728034,8314.501798942678,5030.6676222542565
2025-06-12,635.6516860532155,750.9615382525172,507.956686690573,8358.832133685573,5057.489575639742
2025-06-13,635.6516860532155,750.9615382525172,507.956686690573,8358.832133685573,5057.489575639742
2025-06-15,635.6516860532155,750.9615382525172,507.956686690573,8358.832133685573,5057.489575639742
2025-06-16,641.3315317208844,757.6717314813174,512.4955177037915,8358.832133685573,5057.489575639742
2025-06-17,636.0633802894482,739.3347871247537,511.3055832878014,8327.854860172327,4990.187412102061
2025-06-18,633.7201227964616,736.6110777689859,509.421933518969,8327.854860172327,4990.187412102061
2025-06-20,633.7201227964616,736.6110777689859,509.421933518969,8327.854860172327,4990.187412102061
2025-06-22,633.7201227964616,736.6110777689859,509.421933518969,8327.854860172327,4990.187412102061
2025-06-23,629.7289534630894,731.9719012011966,506.21359418166634,8327.854860172327,4990.187412102061
2025-06-24,625.386911045521,726.9248837089795,502.72320218650873,8295.779886621485,4970.967561138712
2025-06-25,620.504649601047,680.4117493148284,500.87263697811187,8295.779886621485,4700.003001645134
2025-06-26,618.6772697738127,674.1404012018288,499.3975722007312,8305.28685037155,4700.003001645134
2025-06-27,618.6772697738127,674.1404012018288,499.3975722007312,8305.28685037155,4700.003001645134
2025-06-29,618.6772697738127,674.1404012018288,499.3975722007312,8305.28685037155,4700.003001645134
2025-06-30,635.7633012066697,684.1010667052798,506.3012524590082,8535.658170507713,4789.519351808435
